book_id_title,book_id,book_title,book_series,book_series_uri,top_5_other_editions,isbn,isbn13,year_first_published,authorlink,author,num_pages,genres,shelves,lists,num_ratings,num_reviews,average_rating,rating_distribution
38727259-python-machine-learning,38727259,Python Machine Learning: Practical Guide for Beginners (Data Sciences),,,"['https://www.goodreads.com/book/show/38641491-python-machine-learning', 'https://www.goodreads.com/book/show/39783409-python-machine-learning']",1985670968,9781985670969,,https://www.goodreads.com/author/show/2954873.Fran_ois_Duval,François Duval,137,[],{},{},7,0,3.57,"{'5 Stars': 2, '4 Stars': 2, '3 Stars': 2, '2 Stars': 0, '1 Star': 1}"
38732600-high-dimensional-probability,38732600,High-Dimensional Probability: An Introduction with Applications in Data Science,Cambridge Series in Statistical and Probabilistic Mathematics #47,/series/293768-cambridge-series-in-statistical-and-probabilistic-mathematics,"['https://www.goodreads.com/book/show/40012128-high-dimensional-probability', 'https://www.goodreads.com/book/show/42360581-high-dimensional-probability', 'https://www.goodreads.com/book/show/42245532-high-dimensional-probability', 'https://www.goodreads.com/book/show/41090859-high-dimensional-probability']",1108415199,9781108415194,,https://www.goodreads.com/author/show/17737049.Roman_Vershynin,Roman Vershynin,277,"['Science > Mathematics', 'Textbooks']","{'to-read': 112, 'currently-reading': 19, 'mathematics': 6, 'math': 5, 'probability': 3, 'textbooks': 2, 'technical-math': 1, 'want-to-read-non-fiction': 1, 'maths': 1, 'science_biblio': 1, 'science-tech': 1, 'owned-dig': 1, 'data-analysis': 1, 'amaths': 1, 'statsml': 1, 'ofpossibleinteres<br/>t': 1, '2021-challenge': 1, 'formal-sci': 1, 'analytics': 1, 'machine-learning': 1, 'mmath-best': 1, 'economics': 1, '60-probability': 1, '0-0-mmath-10': 1, 'probability-and-statistics': 1, 'statistical-science': 1, 'statistical-science-3': 1, 'to-read-stats': 1, 'tb-maths': 1, '2020-challenge': 1, '2020-tbr-list': 1, 'math-statistics-data': 1, 'own': 1, 'gathering-dust': 1, 'statistics-probability': 1, 'stats': 1, 'to-read-mathematics': 1, 'statistics': 1, 'm-datasciance': 1, 'science-mathematics': 1, 'my-library': 1, 'data-science': 1, 'bmaths': -1}","{'Undergraduate': 25, 'Statistical': 10, 'A': 4, 'Probability': 6, 'Machine': 2}",23,4,4.65,"{'5 Stars': 16, '4 Stars': 6, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
39097317-data-science-for-fundraising,39097317,Data Science for Fundraising: Build Data-Driven Solutions Using R,,,['https://www.goodreads.com/book/show/39217119-data-science-for-fundraising'],0692057846,9780692057841,,https://www.goodreads.com/author/show/22409934.Ashutosh_R_Nandeshwar,Ashutosh R. Nandeshwar,568,[],{},{},10,0,4.1,"{'5 Stars': 3, '4 Stars': 5, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
39100061-data-science-from-scratch,39100061,Data Science from Scratch: Practical Guide with Python (Data Sciences),,,"['https://www.goodreads.com/book/show/42123478-data-science-from-scratch', 'https://www.goodreads.com/book/show/40252963-data-science-from-scratch']",1986318478,9781986318471,,https://www.goodreads.com/author/show/17797773.Alain_Kaufmann,Alain Kaufmann,136,[],{},{},12,2,3.92,"{'5 Stars': 3, '4 Stars': 6, '3 Stars': 2, '2 Stars': 1, '1 Star': 0}"
39701008-machine-learning-from-scratch,39701008,Machine Learning From Scratch: Practical Guide With Python (Data Sciences),,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/17797773.Alain_Kaufmann,Alain Kaufmann,125,[],{},{},5,0,3.8,"{'5 Stars': 1, '4 Stars': 2, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
39988267-entertainment-science,39988267,"Entertainment Science: Data Analytics and Practical Theory for Movies, Games, Books, and Music",,,"['https://www.goodreads.com/book/show/42178918-entertainment-science', 'https://www.goodreads.com/book/show/49115136-entertainment-science']",3030077330,9783030077334,,https://www.goodreads.com/author/show/1891049.Thorsten_Hennig_Thurau,Thorsten Hennig-Thurau,917,[],{},{},7,0,4.57,"{'5 Stars': 4, '4 Stars': 3, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
4010951-reading-technical-books,4010951,"Reading Technical Books: How To Get The Most Out Of Your Readings In Physics, Chemistry, Computer Science And Data Processing, Health Science, Engineering And Technology",,,['https://www.goodreads.com/book/show/4010956-reading-technical-books'],0137621388,9780137621385,1978,https://www.goodreads.com/author/show/868327.Anne_Eisenberg,Anne Eisenberg,220,[],{},{},5,0,5.0,"{'5 Stars': 5, '4 Stars': 0, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
40206014-hands-on-data-science-with-anaconda,40206014,Hands-On Data Science with Anaconda: Utilize the right mix of tools to create high-performance data science applications,,,"['https://www.goodreads.com/book/show/42407381-hands-on-data-science-with-anaconda', 'https://www.goodreads.com/book/show/40564255-hands-on-data-science-with-anaconda']",1788831195,9781788831192,,https://www.goodreads.com/author/show/8184613.Yuxing_Yan,Yuxing Yan,364,[],{},{},2,2,1.5,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 1, '1 Star': 1}"
40389925-data-science-for-startups,40389925,Data Science for Startups,,,['https://www.goodreads.com/book/show/40366847-data-science-for-startups'],1983057975,9781983057977,,https://www.goodreads.com/author/show/18087310.Ben_G_Weber,Ben G Weber,,[],{},{},16,3,3.63,"{'5 Stars': 2, '4 Stars': 9, '3 Stars': 3, '2 Stars': 1, '1 Star': 1}"
40673131-beginning-data-science-with-python-and-jupyter,40673131,"Beginning Data Science with Python and Jupyter: Use powerful industry-standard tools within Jupyter and the Python ecosystem to unlock new, actionable insights from your data",,,['https://www.goodreads.com/book/show/41589529-beginning-data-science-with-python-and-jupyter'],1789532027,9781789532029,,https://www.goodreads.com/author/show/18163887.Alex_Galea,Alex Galea,196,[],{},{},3,0,4.0,"{'5 Stars': 0, '4 Stars': 3, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
40714461-data-driven-science-and-engineering,40714461,"Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control",,,"['https://www.goodreads.com/book/show/44162678-data-driven-science-and-engineering', 'https://www.goodreads.com/book/show/45361427-data-driven-science-and-engineering', 'https://www.goodreads.com/book/show/61994726-data-driven-science-and-engineering', 'https://www.goodreads.com/book/show/58014137-data-driven-science-and-engineering', 'https://www.goodreads.com/book/show/61994774-data-driven-science-and-engineering']",1009098489,9781009098489,,https://www.goodreads.com/author/show/19196392.Steven_L_Brunton,Steven L. Brunton,492,"['Science > Mathematics', 'Science > Physics', 'Science', 'Science > Computer Science', 'Reference > Research']","{'to-read': 269, 'currently-reading': 65, 'machine-learning': 5, 'mathematics': 4, 'physics': 3, 'ee': 2, 'science': 2, 'ai-ml-ds': 2, 'data-science': 2, 'computer-science': 2, 'research': 2, 'focus': 1, 'books-to-aid-my-future': 1, 'cs-blah-blah': 1, 'tbr_tech': 1, 'tbr_solutions': 1, 'tbr_cherrypick': 1, 'online': 1, 'wishlist': 1, 'mathemathics': 1, 'complexity': 1, 'textbook': 1, 'have-layer-1': 1, 'teknik_öncelik': 1, 'technical': 1, 'references': 1, 'cs-ai-math': 1, 'ml': 1, 'academic': 1, '100-by-2025': 1, 'engineering-background': 1, 'aerospace': 1, 'abandoned-for-later': 1, 'math': 1, 'ece': 1, 'cs-ml-ai': 1, 'tbr-science': 1, 'non-fiction': 1, 'sciences': 1, 'advanced-ds': 1, 'work': 1, 'it': 1, 'ai-ml-ds-nlp-math-stem': 1, 'next-to-read': 1, 'education': 1, 'personal-library': 1, 'scientific': 1, 'tier-3': 1, 'foi': 1, 'tb-data': 1, 'mmath': 1, '70-classical-mechanics': 1, '68-theoretical-computer-science': 1, '65-numerical-methods': 1, '62-statistics-and-statistical': 1, '37-dynamical-and-ergodic-theory': 1, 'data-analysis-and-ml': 1, 'data-sience': 1, 'engineering': 1, 'ai-ds-ml': 1, 'إماتة_الرب_ومحاكم<br/>ته_بالظرف': 1, 'favorites': 1, 'fourth-paradigm': 1, 'waiting-list': 1, 'statistics': 1, 'to-read-ml': 1, 'kindle-version': 1, 'complexity-dynamics-control': 1, 'partially-read': 1, 'data-science-statistics': 1, 'mathimimatics': 1, 'talvez': 1, '2020': 1, 'security-reads': 1, 'zzacademic': 1, 'list-192': 1, 'to-read-mathematics': 1, 'books-to-buy': 1, 'to-read-have': 1, 'cccc': -1, 'academic研究': -1}",{},43,4,4.58,"{'5 Stars': 30, '4 Stars': 10, '3 Stars': 2, '2 Stars': 0, '1 Star': 1}"
40724720-data-science-from-scratch-with-python,40724720,Data Science From Scratch With Python: Step By Step Guide,,,"['https://www.goodreads.com/book/show/40834387-data-science-from-scratch-with-python', 'https://www.goodreads.com/book/show/41424914-data-analysis-from-scratch-with-python']",1722365285,9781722365288,,https://www.goodreads.com/author/show/18158819.Peters_Morgan,Peters Morgan,137,[],{},{},15,3,4.33,"{'5 Stars': 7, '4 Stars': 6, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
40785556-introduction-to-data-science,40785556,Introduction to Data Science: Essential Concepts,,,['https://www.goodreads.com/book/show/41130547-introduction-to-data-science'],1722799579,9781722799571,,https://www.goodreads.com/author/show/18158819.Peters_Morgan,Peters Morgan,119,[],{},{},12,2,4.0,"{'5 Stars': 5, '4 Stars': 4, '3 Stars': 1, '2 Stars': 2, '1 Star': 0}"
40796298-data-science-prakticheskaya-st,40796298,Практическая статистика для специалистов Data Science [Prakticheskaya statistika dlya spetsialistov Data Science],,,"['https://www.goodreads.com/book/show/28646693-practical-statistics-for-data-scientists', 'https://www.goodreads.com/book/show/35115387-practical-statistics-for-data-scientists', 'https://www.goodreads.com/book/show/54808566-practical-statistics-for-data-scientists', 'https://www.goodreads.com/book/show/36266851-practical-statistics-for-data-scientists', 'https://www.goodreads.com/book/show/35198487-practical-statistics-for-data-scientists']",1491952962,9781491952962,,https://www.goodreads.com/author/show/186857.Peter_Bruce,Peter Bruce,,"['Science > Computer Science', 'Nonfiction', 'Science > Mathematics', 'Science', 'Reference', 'Science > Technology', 'Textbooks', 'Computer Science > Programming', 'Artificial Intelligence', 'Business']","{'to-read': 1900, 'currently-reading': 467, 'data-science': 114, 'statistics': 50, 'data': 28, 'computer-science': 21, 'non-fiction': 18, 'math': 18, 'science': 11, 'mathematics': 10, 'reference': 9, 'work': 8, 'nonfiction': 8, 'stats': 7, 'tech': 7, 'textbooks': 7, 'programming': 7, 'analytics': 6, 'library': 6, 'datascience': 6, 'ml': 6, 'ebook': 6, 'technology': 6, 'owned': 5, 'own': 5, 'ai': 5, 'data-analysis': 5, 'ds': 5, 'business': 5, '2021': 4, 'machine-learning': 4, 'technical': 4, '2022': 3, 'coding': 3, 'study': 3, 'textbook': 3, 'quant': 3, '2018': 3, 'career': 3, 'data-analytics': 2, 'maybe': 2, 'engineering': 2, 'work-books': 2, 'favorites': 2, 'purchased': 2, 'it': 2, '2020': 2, 'humble-bundle': 2, 'humblebundle': 2, 'probability-statistics': 2, 'technical-reference': 2, '2019': 2, 'to-read-soon': 2, 'on-hold': 2, 'data-science-stats': 2, 'computer': 2, 'owned-books': 2, 'math-stats-data': 2, 'kindle': 2, 'technical-books': 2, '2023': 1, 'nf-data': 1, 'next': 1, 'físico': 1, 'ensaios-educacao': 1, 'interested': 1, 'owned-but-may-not-read': 1, 'ds-ml': 1, 'statistics-and-ds': 1, 'paperback': 1, 'big-data-ml-for-data-science': 1, 'book-inventory': 1, 'n100': 1, 'data-engineering': 1, 'next_to_read': 1, 'nonfiction-want-to-read': 1, '2020s': 1, 'porte-bosho': 1, 'pause': 1, 'dnf-inspired-by-advil': 1, 'science-mathematics-probabilities': 1, 'method-100': 1, 'cog-20-100': 1, 'shortlist': 1, 'want-to-read-mye': 1, 'to-buy': 1, 'math-and-science': 1, 'high-priority-read': 1, 'high-priority-buy': 1, 'books': 1, 'year-3-sources': 1, 'efficiency': 1, 'ai-data': 1, 'beruf': 1, 'data-علم': 1, 'a1-tqsales': 1, 'ai-data-science': 1, 'be-a-better-analyst': 1, '3_stars': 1, 'copy': 1}",{},436,38,4.0,"{'5 Stars': 151, '4 Stars': 165, '3 Stars': 96, '2 Stars': 16, '1 Star': 8}"
40835697-math-for-machine-learning,40835697,Math for Machine Learning: Open Doors to Data Science and Artificial Intelligence,,,['https://www.goodreads.com/book/show/45915268-math-for-machine-learning'],isbn not found,9780578512709,,https://www.goodreads.com/author/show/18205282.Richard_Han,Richard Han,154,"['Artificial Intelligence', 'Science > Mathematics']","{'to-read': 44, 'data-science': 3, 'ai': 2, 'mathematics': 2, 'visual': 1, 'soon': 1, 'unlikely-to-read-now': 1, 'programming': 1, 'math-physics': 1, 'currently-reading': 1, 'ai-to-read': 1, '2-medium-term': 1, 'ml-ai-ds': 1, '2019-1': 1, 'machine_learning': 1, 'artificial-intelligence': 1, 'machine-intelligence': 1, 'to-read-technical': 1, 'non-fiction': 1, 'math': 1, 'in-stock': 1, '9-staging-2': -1}",{},6,0,3.33,"{'5 Stars': 3, '4 Stars': 0, '3 Stars': 1, '2 Stars': 0, '1 Star': 2}"
40900597-data-science-from-scratch,40900597,"Data Science from Scratch: The #1 Data Science Guide for Everything A Data Scientist Needs to Know: Python, Linear Algebra, Statistics, Coding, Applications, Neural Networks, and Decision Tree",,,"['https://www.goodreads.com/book/show/41949156-data-science-from-scratch', 'https://www.goodreads.com/book/show/55291725-data-science-from-scratch', 'https://www.goodreads.com/book/show/50404563-data-science-from-scratch']",1723141208,9781723141201,,https://www.goodreads.com/author/show/133865.Steven_Cooper,Steven Cooper,220,['Science'],"{'currently-reading': 62, 'to-read': 30, 'data-science': 2, 'science': 2, 'pyhton': 1, 'audible': 1, 'to-read-that-i-own': 1, 'e-book': 1, 'non-fiction': 1, 'up-next': 1, 'computers': 1, 'computer': 1, 'tech': 1, 'owned': 1, 'abandoned': 1, 'mathematics': 1, 'ebook-not-read': 1, '_ebook': 1, 'pop-science': 1, 'business': 1}",{},35,3,2.77,"{'5 Stars': 4, '4 Stars': 5, '3 Stars': 10, '2 Stars': 11, '1 Star': 5}"
41212752-data-analysis-from-scratch-with-python,41212752,"Data Analysis from Scratch with Python: Beginner Guide for Data Science, Data Visualization, Regression, Decision Tree, Random Forest, Reinforcement Learning, Neural Network and NLP using Python",,,"['https://www.goodreads.com/book/show/40657173-data-analysis-from-scratch-with-python', 'https://www.goodreads.com/book/show/41020269-data-analysis-from-scratch-with-python', 'https://www.goodreads.com/book/show/41815138-data-analysis-from-scratch-with-python']",1721942815,9781721942817,,https://www.goodreads.com/author/show/18158819.Peters_Morgan,Peters Morgan,153,[],{},{},23,1,3.78,"{'5 Stars': 7, '4 Stars': 10, '3 Stars': 2, '2 Stars': 2, '1 Star': 2}"
41473346-data-science-from-scratch-with-python,41473346,"Data Science from Scratch with Python: Step-by-Step Beginner Guide for Statistics, Machine Learning, Deep learning and NLP using Python, Numpy, Pandas, Scipy, Matplotlib, Sciki-Learn, TensorFlow",,,['https://www.goodreads.com/book/show/42393924-data-science-from-scratch-with-python'],1726020681,9781726020688,,https://www.goodreads.com/author/show/58157.Peter_Morgan,Peter Morgan,169,[],{},{},33,5,3.67,"{'5 Stars': 11, '4 Stars': 10, '3 Stars': 6, '2 Stars': 2, '1 Star': 4}"
41543548-ethics-and-data-science,41543548,Ethics and Data Science,,,"['https://www.goodreads.com/book/show/48996318-ethics-and-data-science', 'https://www.goodreads.com/book/show/50672654-ethics-and-data-science', 'https://www.goodreads.com/book/show/41645235-ethics-and-data-science']",9352138457,9789352138456,,https://www.goodreads.com/author/show/49585.Mike_Loukides,Mike Loukides,41,"['Artificial Intelligence', 'Philosophy', 'Science > Technology']","{'to-read': 253, 'currently-reading': 166, 'data-science': 9, 'ai': 2, '2021': 2, 'philosophy': 2, 'owned': 2, 'kindle': 2, 'technology': 2, 'ethics': 2, '2019': 2, '2018': 2, 'morality-ethics': 1, 'owned-ebooks': 1, 'in-my-bookshelf': 1, 'data-engineering': 1, 'textbook': 1, 'good-effort-but-nah': 1, 'research-methods': 1, 'non-fiction-stuff': 1, 'owned-kindle': 1, 'work': 1, '2016-18': 1, 'maths-stats': 1, 'stats-coding-maths-and-science': 1, 'ai-data-science': 1, 'stat': 1, 'self-help': 1, 'library': 1, 'tech-itself': 1, 'professional': 1, 'ml': 1, 'data-analytics': 1, 'data-statistics': 1, 'business': 1, 'english': 1, 'most-interesting': 1, 'data-brain': 1, 'data-regulation': 1, 'data': 1, 'read-in-2020': 1, 'recommended': 1, 'thought-provoking': 1, 'kindle-e-books': 1, 'did-not-finish': 1, '2020': 1, 'science-and-technology': 1, 't2y': 1, 'ai-reading-list': 1, 'science': 1, 'short-reads': 1, 'cs-or-tech-related': 1, 'all-things-data': 1, 'work-related': 1, 'print': 1, 'artificial-intelligence': 1, 'unread-kindle': 1, 'read-in-2019': 1, 'non-fiction': 1, 'bd-ethics': 0}",{},140,18,4.19,"{'5 Stars': 55, '4 Stars': 59, '3 Stars': 24, '2 Stars': 1, '1 Star': 1}"
41708236-lean-analytics,41708236,"Lean Analytics: The Ultimate Guide to an Agile Way of Analytics, Advanced Analytics, and Data Science for a Superior Way to Build Startups and Run Enterprises",,,['https://www.goodreads.com/book/show/41789924-lean-analytics'],1727114043,9781727114041,,https://www.goodreads.com/author/show/8169657.James_Edge,James Edge,79,[],{},{},3,0,3.67,"{'5 Stars': 1, '4 Stars': 0, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
41808382-machine-learning-for-beginners,41808382,"Machine Learning for Beginners: Your Ultimate Guide To Machine Learning For Absolute Beginners, Neural Networks, Scikit-Learn, Deep Learning, TensorFlow, Data Analytics, Python, Data Science",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/15998948.Jonathan_S_Walker,Jonathan S. Walker,70,[],{},{},2,0,1.5,"{'5 Stars': 0, '4 Stars': 0, '3 Stars': 0, '2 Stars': 1, '1 Star': 1}"
41971607-data-science-for-business,41971607,"Data Science for Business: Predictive Modeling, Data Mining, Data Analytics, Data Warehousing, Data Visualization, Regression Analysis, Database Querying, and Machine Learning for Beginners",,,['https://www.goodreads.com/book/show/42175750-data-science-for-business'],1727618572,9781727618570,,https://www.goodreads.com/author/show/1766142.Herbert_Jones,Herbert Jones,60,[],{},{},5,1,3.0,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 1, '2 Stars': 1, '1 Star': 1}"
42094430-the-decision-maker-s-handbook-to-data-science,42094430,"The Decision Maker’s Handbook to Data Science: A guide for non-technical executives, managers and founders",,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18476926.Stylianos_Kampakis,Stylianos Kampakis,279,[],{},{'SAASS': 2},7,3,4.14,"{'5 Stars': 3, '4 Stars': 3, '3 Stars': 0, '2 Stars': 1, '1 Star': 0}"
42100137-data-visualization-and-exploration-with-r,42100137,"Data Visualization and Exploration with R: A practical guide to using R, RStudio, and Tidyverse for data visualization, exploration, and data science applications",,,['https://www.goodreads.com/book/show/42388456-data-visualization-and-exploration-with-r'],1727588487,9781727588484,,https://www.goodreads.com/author/show/6973130.Eric_Pimpler,Eric Pimpler,246,[],{},{'R': 4},5,0,4.4,"{'5 Stars': 3, '4 Stars': 1, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
42167523-business-data-science,42167523,"Business Data Science: Combining Machine Learning and Economics to Optimize, Automate, and Accelerate Business Decisions",,,"['https://www.goodreads.com/book/show/44437130-business-data-science', 'https://www.goodreads.com/book/show/42450725-business-data-science']",1260452786,9781260452785,,https://www.goodreads.com/author/show/18490088.Matt_Taddy,Matt Taddy,352,"['Economics', 'Nonfiction', 'Business', 'Science', 'Science > Computer Science']","{'to-read': 406, 'currently-reading': 74, 'data-science': 11, 'data': 7, 'economics': 4, 'non-fiction': 4, 'business': 4, 'data-analysis': 3, 'machine-learning': 3, 'statistics': 3, 'career': 3, 'work': 2, 'science': 2, 'work-books': 2, 'own': 2, 'computer-science': 2, 'nick-singh-product-analytics': 1, 'coding': 1, 'data-analytics': 1, 'ds-management': 1, 'study-to-read': 1, 'ds-extra': 1, 'maybe-someday': 1, 'stopped-reading': 1, 'math': 1, 'engineering-science': 1, 'finance-business': 1, 'to-read-non-fiction': 1, 'for-work': 1, 'drawing-design': 1, 'soon': 1, 'ml-dl-nn-and-ai': 1, 'quant': 1, 'next': 1, 'techie-books': 1, 'business-math': 1, 'books-i-have-to-read': 1, 'stats': 1, 'data-programming': 1, 'to-read-cs': 1, 'data-books': 1, '2021a': 1, 'economy': 1, 'code': 1, '2021': 1, 'ml': 1, '2021-want-to-read': 1, 'analytics-process': 1, 'check-this-out': 1, 'nonfiction': 1, 'mba-books': 1, 'tbr-probably': 1, 'science-technology': 1, 'ds': 1, 'business-competitive-advantage': 1, 'science-and-math': 1, 'business-and-management': 1, 'product-sense': 1, 'data-analysis-ai': 1, 'to-read-business': 1, 'gartner-bookshelf': 1, '2020': 1, 'owned': 1, 'kindle-unread': 1, 'data-driven-business': 1, 'favorites': 1, 'stack': 1, 'technology': 1, 'programming-software': 1, 'mathematics': 1, 'data-mining': 1, 'data-viz': 1, 'business-ml': 1, 'gartner-2020-10-must-reads': 0}",{},41,7,4.22,"{'5 Stars': 18, '4 Stars': 15, '3 Stars': 7, '2 Stars': 1, '1 Star': 0}"
42507987-data-science,42507987,"Data Science: What the Best Data Scientists Know About Data Analytics, Data Mining, Statistics, Machine Learning, and Big Data – That You Don't",,,['https://www.goodreads.com/book/show/43165459-data-science'],isbn not found,9781729642399,,https://www.goodreads.com/author/show/1766142.Herbert_Jones,Herbert Jones,101,[],{},{},11,2,3.09,"{'5 Stars': 2, '4 Stars': 2, '3 Stars': 3, '2 Stars': 3, '1 Star': 1}"
42527699-data-science-for-executives,42527699,Data Science for Executives: Leveraging Machine Intelligence to Drive Business ROI,,,['https://www.goodreads.com/book/show/42347904-data-science-for-executives'],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18528444.Nir_Kaldero,Nir Kaldero,266,"['Business', 'Nonfiction']","{'to-read': 589, 'currently-reading': 107, 'business': 5, 'data-science': 4, 'own': 2, 'nonfiction': 2, 'calibre': 1, 'dada-math': 1, 'work-books': 1, 'look-for': 1, 'technology-general': 1, 'maybe-interested': 1, 'programming': 1, 'product-design-and-management': 1, 'business-competitive-advantage': 1, 'business-and-culture': 1, 'business-start-up': 1, 'business-and-product': 1, '2019': 1, 'analytics': 1, 'science': 1, 'ny': 1, 'ds': 1, 'professional-development': 1, '2019-leadership-books': 1, 'town-line-basement': 1, 'business-economics': 1, 'non-fiction': 1, 'do-not-own': 1, 'goodreads-giveaway-interests': 1, 'kindle': 1, '9-2019-leadership': 1, 'nf-want-to-read': 1, 'want-to-read': 1, 'internet-recommendations': 1, 'have': -1}",{},54,5,3.74,"{'5 Stars': 13, '4 Stars': 21, '3 Stars': 13, '2 Stars': 7, '1 Star': 0}"
42637391-data-science,42637391,"Data Science: The Ultimate Guide to Data Analytics, Data Mining, Data Warehousing, Data Visualization, Regression Analysis, Database Querying, Big Data for Business and Machine Learning for Beginners",,,['https://www.goodreads.com/book/show/58413457-data-science'],1647483042,9781647483043,,https://www.goodreads.com/author/show/1766142.Herbert_Jones,Herbert Jones,159,[],{},{},23,0,3.43,"{'5 Stars': 6, '4 Stars': 5, '3 Stars': 6, '2 Stars': 5, '1 Star': 1}"
42767457-introduction-to-data-science-with-python,42767457,Introduction to Data Science with Python: Basics of Numpy and Pandas,,,['https://www.goodreads.com/book/show/42796285-introduction-to-data-science-with-python'],1731036841,9781731036841,,https://www.goodreads.com/author/show/15759895.Mark_Smart,Mark Smart,102,[],{},{},11,1,3.45,"{'5 Stars': 3, '4 Stars': 3, '3 Stars': 2, '2 Stars': 2, '1 Star': 1}"
42868162-programming-skills-for-data-science,42868162,"Programming Skills for Data Science: Start Writing Code to Wrangle, Analyze, and Visualize Data with R (Addison-Wesley Data & Analytics Series)",,,"['https://www.goodreads.com/book/show/50713661-programming-skills-for-data-science', 'https://www.goodreads.com/book/show/50713658-programming-skills-for-data-science']",9389552923,9789389552928,,https://www.goodreads.com/author/show/8526630.Michael_Freeman,Michael Freeman,384,"['Nonfiction', 'Computer Science > Programming']","{'to-read': 52, 'currently-reading': 9, 'data': 4, 'data-science': 4, 'non-fiction': 3, 'programming': 2, 'programming-languages': 1, 'career': 1, 'data-علم': 1, 'a-ebooks': 1, 'textbooks-cs': 1, '5-oreilly': 1, 'favorites': 1, '2021': 1, 'ebook': 1, 'own-a-copy': 1, 'academic-books': 1, 'school-references': 1, 'ebooks': 1, 'science': 1, 'nonfiction': 1, 'data-visualization': 1, 'computer-science': 1, 'read-in-school': 1, 'owned': 1, 'information-science': 1, 'wishlist': 1, 'data-vis': 1, 'web-design-and-development': 1, 'informational-design': 1, 'data-dev-and-design': 1, '2019-reads': 1}",{},14,0,4.29,"{'5 Stars': 7, '4 Stars': 5, '3 Stars': 1, '2 Stars': 1, '1 Star': 0}"
42937562-data-science-with-r,42937562,Data Science with R: A Step By Step Guide With Visual Illustrations & Examples,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18637187.Andrew_Oleksy,Andrew Oleksy,276,[],{},{},4,1,3.75,"{'5 Stars': 1, '4 Stars': 1, '3 Stars': 2, '2 Stars': 0, '1 Star': 0}"
42965183-the-disruptors,42965183,The Disruptors: Data Science Leaders: Collective Biographies of Influential Leaders: Vol I,,,['https://www.goodreads.com/book/show/49663705-the-disruptors'],1985855216,9781985855212,,https://www.goodreads.com/author/show/17359628.Kate_Strachnyi,Kate Strachnyi,133,['Biography'],"{'to-read': 37, 'currently-reading': 18, 'biography': 2, 'data': 2, 'must-read': 1, 'data-literacy': 1, 'to-consider': 1, 'data-science': 1, 'technical': 1, 'non-fiction': 1, 'data-sciene': 1}",{},3,0,4.67,"{'5 Stars': 2, '4 Stars': 1, '3 Stars': 0, '2 Stars': 0, '1 Star': 0}"
43081723-data-science-for-supply-chain-forecast,43081723,Data Science for Supply Chain Forecast,,,[],isbn not found,isbn13 not found,,https://www.goodreads.com/author/show/18667620.Nicolas_Vandeput,Nicolas Vandeput,237,[],{},{},14,2,4.5,"{'5 Stars': 8, '4 Stars': 5, '3 Stars': 1, '2 Stars': 0, '1 Star': 0}"
43093052-analytics-data-science-artificial-intelligence,43093052,"Analytics, Data Science, & Artificial Intelligence: Systems for Decision Support",,,"['https://www.goodreads.com/book/show/53293398-analytics-data-science-artificial-intelligence', 'https://www.goodreads.com/book/show/53905790-analytics-data-science-artificial-intelligence', 'https://www.goodreads.com/book/show/46015678-analytics-data-science-artificial-intelligence']",0135755549,9781292341552,,https://www.goodreads.com/author/show/508469.Ramesh_Sharda,Ramesh Sharda,832,[],{},{},5,0,3.6,"{'5 Stars': 1, '4 Stars': 3, '3 Stars': 0, '2 Stars': 0, '1 Star': 1}"
